2048,2,1,119.085227492,119.222617598
4096,2,1,1084.07402673,1084.63380382
1,4,1,0.000725304,0.00078318
2,4,1,0.001564425,0.001628054
4,4,1,0.003027401,0.003078418
8,4,1,0.001421985,0.001481315
16,4,1,0.000732011,0.000808748
32,4,1,0.004559882,0.004662631
64,4,1,0.005738765,0.005951465
128,4,1,0.013350106,0.013972854
256,4,1,0.085336786,0.087567972
512,4,1,0.680835327,0.689431084
1024,4,1,6.143123958,6.177495865
2048,4,1,59.213020298,59.350429285
4096,4,1,593.443864346,593.993088544
1,8,1,0.000658522,0.00071634
2,8,1,0.000917837,0.000975821
4,8,1,0.019571396,0.019630762
8,8,1,0.000764515,0.000826823
16,8,1,0.000756843,0.000818231
32,8,1,0.002036777,0.002151791
64,8,1,0.005348889,0.005547162
128,8,1,0.014148845,0.014757267
256,8,1,0.05132174,0.053528937
512,8,1,0.33693028,0.345568068
1024,8,1,3.290573053,3.324701095
2048,8,1,30.255651229,30.393419074
4096,8,1,301.043903398,301.591570916
1,16,1,0.018842759,0.01890086
2,16,1,0.017480857,0.017546336
4,16,1,0.000804561,0.000863422
8,16,1,0.003910571,0.003973235
16,16,1,0.006413973,0.006498081
32,16,1,0.006747714,0.006850642
64,16,1,0.004034905,0.004249363
128,16,1,0.012179971,0.012813997
256,16,1,0.04541813,0.047670009
512,16,1,0.306430127,0.315041189
1024,16,1,2.640650135,2.675216342
2048,16,1,25.330714999,25.4686513
4096,16,1,226.737258822,227.287341114
1,0,2,7.54e-07,5.5048e-05
2,0,2,1.232e-06,6.0719e-05
4,0,2,3.31e-06,5.9744e-05
8,0,2,1.4474e-05,7.91e-05
16,0,2,9.7482e-05,0.000165082
32,0,2,0.000721614,0.000822084
64,0,2,0.005625435,0.005842189
128,0,2,0.044467174,0.045110306
256,0,2,0.356347022,0.358686978
512,0,2,2.93562422,2.944606499
1024,0,2,25.640951686,25.677039748
2048,0,2,259.792312503,259.936000972
4096,0,2,2327.94195624,2328.51624611
1,2,2,0.001563501,0.001621147
2,2,2,0.005412564,0.005461552
4,2,2,0.001311068,0.001372556
8,2,2,0.014025455,0.014092662
16,2,2,0.013437456,0.013507399
32,2,2,0.011730785,0.011832603
64,2,2,0.003241842,0.003454928
128,2,2,0.021120709,0.021750595
256,2,2,0.161986877,0.167304613
512,2,2,1.324643462,1.333297241
1024,2,2,11.6054481,11.639441999
2048,2,2,119.773276433,119.910774896
4096,2,2,909.00718594,909.505066835
1,4,2,9.0752e-05,0.000136504
2,4,2,0.000130938,0.000232755
4,4,2,0.000117518,0.000159667
8,4,2,0.000178278,0.000280054
16,4,2,0.000121692,0.00017394
32,4,2,0.00044593,0.000611277
64,4,2,0.002526325,0.002696918
128,4,2,0.017473784,0.018482687
256,4,2,0.099274349,0.101223929
512,4,2,0.614643493,0.621793132
1024,4,2,4.487213722,4.515793147
2048,4,2,45.345273157,45.459440673
4096,4,2,526.618265999,527.080169064
1,8,2,0.000156781,0.000204757
2,8,2,0.001429081,0.001531313
4,8,2,0.000154191,0.000196653
8,8,2,0.000251114,0.000353774
16,8,2,0.000188579,0.000240797
32,8,2,0.00038419,0.000547493
64,8,2,0.001289212,0.001460114
128,8,2,0.008583996,0.00952929
256,8,2,0.056548683,0.058431455
512,8,2,0.305544922,0.314856154
1024,8,2,2.461645746,2.490039279
2048,8,2,23.933070041,24.048265759
4096,8,2,642.61338238,643.718886385
1,16,2,0.035202684,0.035261262
2,16,2,0.030911211,0.03097406
4,16,2,0.026448505,0.026510989
8,16,2,0.028305023,0.028367791
16,16,2,0.024866549,0.024940845
32,16,2,0.024913294,0.02501758
64,16,2,0.042618431,0.042837065
128,16,2,0.035524331,0.036167217
256,16,2,0.104455953,0.106766495
512,16,2,0.5301432,0.545116941
1024,16,2,4.869824675,4.93495399
2048,16,2,41.242722173,41.52664548
4096,16,2,401.158089041,401.915160171
