32,2,1,0.000778347,0.012921158
64,2,1,0.015996118,0.016356421
128,2,1,0.062559693,0.063791151
256,2,1,0.241768057,0.246580654
512,2,1,1.826845607,1.869933867
1024,2,1,13.468100997,13.54539393
2048,2,1,90.74560698,91.150076296
4096,2,1,647.479889079,649.45281465
1,4,1,1.117e-06,3.5425e-05
2,4,1,2.153e-06,0.012056857
4,4,1,2.894e-06,4.0798e-05
8,4,1,1.4744e-05,6.0821e-05
16,4,1,0.000101071,0.012185976
32,4,1,0.000785533,0.000913554
64,4,1,0.021963146,0.022315832
128,4,1,0.036977153,0.038210317
256,4,1,0.188059242,0.19287801
512,4,1,1.170415137,1.201433944
1024,4,1,6.913338324,7.074605313
2048,4,1,51.748313176,52.363974911
4096,4,1,367.28847327,369.011947448
1,8,1,1.239e-06,3.5686e-05
2,8,1,1.33e-06,3.6405e-05
4,8,1,3.053e-06,0.012062214
8,8,1,1.4547e-05,6.0142e-05
16,8,1,0.000100946,0.000166139
32,8,1,0.000781748,0.000905648
64,8,1,0.030101073,0.030458252
128,8,1,0.045135049,0.046371022
256,8,1,0.172954241,0.189849538
512,8,1,0.628210412,0.676293256
1024,8,1,4.717506559,4.818565717
2048,8,1,29.254706678,29.905010187
4096,8,1,212.232199899,214.561260201
1,16,1,7.71e-07,3.5671e-05
2,16,1,9.78e-07,3.9888e-05
4,16,1,3.097e-06,4.0212e-05
8,16,1,1.4068e-05,5.578e-05
16,16,1,9.9386e-05,0.000160178
32,16,1,0.000782317,0.000906632
64,16,1,0.031881925,0.032246554
128,16,1,0.042317363,0.043560176
256,16,1,0.152575384,0.169446241
512,16,1,0.742819505,0.77399252
1024,16,1,4.276857164,4.366354296
2048,16,1,29.105729571,29.685839893
4096,16,1,202.209527916,204.43838096
1,0,2,2.516e-06,3.0167e-05
2,0,2,2.719e-06,2.9787e-05
4,0,2,4.181e-06,3.4953e-05
8,0,2,1.5718e-05,5.5024e-05
16,0,2,0.000106218,0.000161881
32,0,2,0.000779397,0.000902458
64,0,2,0.005752045,0.006112782
128,0,2,0.077208376,0.078448638
256,0,2,0.340509154,0.345318626
512,0,2,2.87015006,2.901417282
1024,0,2,21.37514978,21.550222249
2048,0,2,166.490317234,166.935011544
4096,0,2,1086.7752124,1088.86214278
1,2,2,7.88e-07,3.4973e-05
2,2,2,1.132e-06,3.6611e-05
4,2,2,2.789e-06,4.1474e-05
8,2,2,1.4104e-05,5.5831e-05
16,2,2,9.9846e-05,0.000163213
32,2,2,0.012800389,0.012924915
64,2,2,0.015531912,0.015887984
128,2,2,0.061606673,0.062846408
256,2,2,0.217528543,0.222329523
512,2,2,1.773766605,1.817773943
1024,2,2,12.789708739,12.878914595
2048,2,2,90.619964821,91.254246156
4096,2,2,640.22559379,642.100718562
1,4,2,8.18e-07,3.6322e-05
2,4,2,1.084e-06,3.7837e-05
4,4,2,2.727e-06,4.2147e-05
8,4,2,1.4142e-05,5.8894e-05
16,4,2,9.9639e-05,0.000163287
32,4,2,0.000787956,0.000915098
64,4,2,0.024848761,0.025208971
128,4,2,0.055449067,0.056701531
256,4,2,0.192002905,0.208877163
512,4,2,1.191080574,1.241288444
1024,4,2,7.738967145,7.887398225
2048,4,2,52.114486644,52.583151376
4096,4,2,363.541740799,365.512077302
1,8,2,1.002e-06,3.7145e-05
2,8,2,1.234e-06,3.8266e-05
4,8,2,2.641e-06,4.0343e-05
8,8,2,1.4354e-05,5.8908e-05
16,8,2,9.9958e-05,0.000164296
32,8,2,0.000783954,0.000910827
64,8,2,0.045901562,0.046261594
128,8,2,0.05097261,0.052224461
256,8,2,0.122372813,0.139239346
512,8,2,0.692434195,0.723602688
1024,8,2,4.326347021,4.475739077
2048,8,2,31.013380414,31.576504585
4096,8,2,203.048567226,205.059588276
1,16,2,7.6e-07,3.6744e-05
2,16,2,1.13e-06,3.8178e-05
4,16,2,2.734e-06,4.3073e-05
8,16,2,1.4147e-05,5.8465e-05
16,16,2,0.000100278,0.000165746
32,16,2,0.000783913,0.000910084
64,16,2,0.035173694,0.035531195
128,16,2,0.045826645,0.047089528
256,16,2,0.191682995,0.19651184
512,16,2,0.752199421,0.795308156
1024,16,2,4.721958191,4.884374298
2048,16,2,29.365989762,29.864258131
4096,16,2,202.116632741,204.019839596
